xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1983	4.0416476563854999
1984	4.0682019942435232
1985	4.2088292161802503
1986	5.2608458508458309
1987	3.6282101212181730
1988	4.0148820206822489
1989	3.1306996225915755
1990	3.9949293570394189
1991	4.4684668144280320
1992	3.7282204357228133
1993	4.3769985488654113
1994	4.6773550780949877
1995	3.9530815415546057
1996	3.4929206294595132
1997	2.9872120606109993
1998	2.3007256551225383
1999	-1.2610813787734556
2000	4.0844098977966388
2001	4.0384092103859004
2002	3.7555528173220805
2003	2.1350303693160027
2004	3.2725146225744894
2005	3.4369372405017602
2006	1.5139774493299640
2007	3.7342536799972308
2008	3.2644090538386732
2009	3.5147156112327034
2010	4.2709968234324718
