xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	8.6949016242308694	66.883858647929785	66.883858647929785
2	2.7952204313098359	21.501695625460282	88.385554273390071
3	0.68170809412009681	5.2439084163084377	93.629462689698499
4	0.41921395332801387	3.2247227179078002	96.854185407606295
5	0.21007978188907919	1.6159983222236867	98.470183729829998
6	0.11051408472751312	0.85010834405779345	99.320292073887785
7	4.7462482395858159E-002	0.36509601842967820	99.685388092317467
8	1.8217355284082356E-002	0.14013350218524892	99.825521594502717
9	1.0244910514216998E-002	7.8807003955515390E-002	99.904328598458235
10	6.4764800476894112E-003	4.9819077289918565E-002	99.954147675748146
11	3.2016650872334408E-003	2.4628192978718780E-002	99.978775868726885
12	2.3998183065569059E-003	1.8460140819668514E-002	99.997236009546540
13	3.5931875894963986E-004	2.7639904534587688E-003	99.999999999999986
