xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1983	5.8527535525819392
1984	-4.8256280008078960
1985	1.3504053361486281
1986	2.3913534281101025
1987	2.9704630229163564
1988	2.7564748255802138
1989	-1.6986400465055425
1990	0.14425765663474777
1991	0.17744594178745543
1992	6.2307158596869137
1993	2.0298664757999458
1994	1.4604108577861816
1995	0.43757109297764119
1996	1.3130645809323593
1997	2.1631771123622650
1998	-0.53421548654655160
1999	0.29324995759245254
2000	-1.2975217401524344
2001	-2.4739748028792095
2002	2.9131226898316269
2003	-0.24480969239069528
2004	2.3295607292852734
2005	0.34094616059620453
2006	-0.83471303793793594
2007	6.7909403201068388
2008	3.8328887973705612
2009	4.1704309856661039
2010	-0.25099558153358026
