xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	9.4925095339892138	73.019304107609514	73.019304107609514
2	2.1951277338923938	16.885597953018454	89.904902060627961
3	0.67530559112671462	5.1946583932824328	95.099560453910385
4	0.37740435377431641	2.9031104136485948	98.002670867558990
5	0.18051429577258801	1.3885715059429879	99.391242373501967
6	3.4980232506565380E-002	0.26907871158896507	99.660321085090942
7	2.0439996305411458E-002	0.15723074081085775	99.817551825901802
8	1.4721436384362692E-002	0.11324181834125174	99.930793644243053
9	5.2934701715569394E-003	4.0719001319668865E-002	99.971512645562726
10	2.3931915560619693E-003	1.8409165815861345E-002	99.989921811378579
11	8.0632338384430797E-004	6.2024875680331522E-003	99.996124298946626
12	4.4446072393467917E-004	3.4189286456513860E-003	99.999543227592270
13	5.9380413004092247E-005	4.5677240772378760E-004	100.00000000000000
