xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	6.5699417135638249	50.538013181260212	50.538013181260212
2	5.5505964610549974	42.696895854269229	93.234909035529441
3	0.69988068790712332	5.3836975992855667	98.618606634815009
4	0.10464822449291210	0.80498634225317034	99.423592977068182
5	3.4585252478089586E-002	0.26604040367761228	99.689633380745789
6	2.2486834751862431E-002	0.17297565193740339	99.862609032683210
7	9.2133880909539678E-003	7.0872216084261322E-002	99.933481248767450
8	6.7569862942627335E-003	5.1976817648174897E-002	99.985458066415646
9	1.1143759314332622E-003	8.5721225494866365E-003	99.994030188965127
10	4.2055164958676943E-004	3.2350126891289967E-003	99.997265201654258
11	2.6612174657236363E-004	2.0470903582489519E-003	99.999312292012505
12	6.7268554355858656E-005	5.1745041812198986E-004	99.999829742430606
13	2.2133484019940335E-005	1.7025756938415649E-004	100.00000000000000
