xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	8.0570862999174970	61.977586922442278	61.977586922442278
2	3.4629756170353372	26.638273977194899	88.615860899637170
3	0.96362319520848250	7.4124861169883252	96.028347016625489
4	0.31456973742963124	2.4197672109971631	98.448114227622654
5	0.10334326735255193	0.79494821040424546	99.243062438026897
6	4.2712394860745427E-002	0.32855688354419554	99.571619321571077
7	2.0907861073258135E-002	0.16082970056352411	99.732449022134617
8	1.6685434249266214E-002	0.12834949422512471	99.860798516359750
9	1.0513664936833478E-002	8.0874345667949821E-002	99.941672862027701
10	3.7470675524433833E-003	2.8823596557256789E-002	99.970496458584961
11	2.3533104034225405E-003	1.8102387718634923E-002	99.988598846303603
12	1.2907611233321375E-003	9.9289317179395188E-003	99.998527778021554
13	1.9138885719969330E-004	1.4722219784591788E-003	100.00000000000000
