xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1983	5.3572495916445213
1984	3.7680169787657598
1985	5.8787893073880557
1986	4.5691467939427000
1987	6.3759502577887552
1988	4.7259693442290693
1989	4.7292225413898601
1990	6.3823583471449492
1991	5.7027028429601723
1992	5.7825528496049134
1993	5.5692641001926084
1994	5.8368726981641625
1995	4.6879420637890536
1996	4.3228044086107840
1997	5.7637152409202699
1998	3.9195534550021138
1999	4.7359779753902700
2000	3.3333622174916337
2001	5.0975835309609554
2002	5.3415774265559683
2003	3.8601816926123487
2004	4.5997428502994806
2005	4.6981482396495045
2006	5.5645826367948024
2007	6.2803158544852202
2008	5.3396054271594355
2009	4.4661797300437636
2010	5.0900926970190827
