xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	7.1568587554645378	55.052759657419429	55.052759657419429
2	4.7573362637711440	36.594894336701053	91.647653994120475
3	0.74014244700214482	5.6934034384780272	97.341057432598504
4	0.20973859620772159	1.6133738169824712	98.954431249580963
5	7.4202384134143151E-002	0.57078757026263871	99.525218819843602
6	2.7205678906639861E-002	0.20927445312799858	99.734493272971605
7	1.6007002734637406E-002	0.12313079026644137	99.857624063238035
8	8.1860973534165580E-003	6.2969979641665730E-002	99.920594042879699
9	7.9787695378855852E-003	6.1375150291427476E-002	99.981969193171125
10	1.4186532316735718E-003	1.0912717166719765E-002	99.992881910337857
11	5.8430884179809105E-004	4.4946833984468469E-003	99.997376593736305
12	3.1410387708233144E-004	2.4161836698640840E-003	99.999792777406171
13	2.6938937197519774E-005	2.0722259382707485E-004	100.00000000000000
