xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	7.7898193254795478	59.921687119073425	59.921687119073425
2	4.0628512830750285	31.252702177500211	91.174389296573636
3	0.80873757008507208	6.2210582314236298	97.395447527997263
4	0.19658969520239111	1.5122284246337774	98.907675952631024
5	8.0681634806354305E-002	0.62062796004887910	99.528303912679917
6	3.3168301499655856E-002	0.25514078076658342	99.783444693446484
7	1.4922307191426318E-002	0.11478697839558703	99.898231671842069
8	9.7236200585745589E-003	7.4797077373650434E-002	99.973028749215729
9	2.0176205404506915E-003	1.5520158003466853E-002	99.988548907219197
10	8.5370327662467253E-004	6.5669482817282488E-003	99.995115855500927
11	3.6360418442776322E-004	2.7969552648289468E-003	99.997912810765740
12	2.5427031151345172E-004	1.9559254731803975E-003	99.999868736238923
13	1.7064288940595233E-005	1.3126376108150176E-004	100.00000000000001
