xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	10.011396941847202	77.010745706516900	77.010745706516900
2	1.6806634675934029	12.928180519949246	89.938926226466151
3	0.87972494792421307	6.7671149840324043	96.706041210498569
4	0.21728549776578973	1.6714269058906892	98.377468116389238
5	0.10975620029934793	0.84427846384113747	99.221746580230374
6	4.6026484571873826E-002	0.35404988132210613	99.575796461552486
7	2.9987401092577005E-002	0.23067231609674607	99.806468777649215
8	1.3386250925953672E-002	0.10297116096887433	99.909439938618107
9	6.7872211471000903E-003	5.2209393439231429E-002	99.961649332057334
10	2.8482493168176855E-003	2.1909610129366798E-002	99.983558942186704
11	1.3135772512697524E-003	1.0104440394382706E-002	99.993663382581104
12	7.2921517906073268E-004	5.6093475312364019E-003	99.999272730112310
13	9.4545085398541981E-005	7.2726988768109172E-004	100.00000000000000
