xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	10.049712306766162	77.305479282816663	77.305479282816663
2	1.3117636343568375	10.090489495052601	87.395968777869271
3	0.96089751225183251	7.3915193250140989	94.787488102883373
4	0.35338671437072006	2.7183593413132328	97.505847444196590
5	0.22289770701602382	1.7145977462771069	99.220445190473711
6	4.0974272261357650E-002	0.31518670970275126	99.535631900176469
7	2.3616673716877753E-002	0.18166672089905972	99.717298621075514
8	2.0667717310095000E-002	0.15898244084688470	99.876281061922398
9	9.6348891803356290E-003	7.4114532156427937E-002	99.950395594078827
10	3.1843590226157108E-003	2.4495069404736249E-002	99.974890663483549
11	1.7935648841484199E-003	1.3796652954987852E-002	99.988687316438543
12	1.2917603886830229E-003	9.9366183744847951E-003	99.998623934813040
13	1.7888847430606449E-004	1.3760651869697273E-003	100.00000000000000
