xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=500
cpt:field=undefined, cpt:M=1, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1983	-10.940432008373389
1984	-11.598549054049290
1985	-10.257193110032429
1986	-11.353228134579718
1987	-10.665923531005504
1988	-11.782763768626928
1989	-14.238270426596287
1990	-10.277017004017601
1991	-8.6170253278626809
1992	-8.7070708935466410
1993	-11.328026656803818
1994	-12.410195183468801
1995	-10.951769475383452
1996	-10.766400457270940
1997	-9.6867211477895108
1998	-21.965270372960347
1999	-20.695414418632957
2000	-20.307257859700947
2001	-19.405035377325966
2002	-11.108039050295845
2003	-14.021040398413255
2004	-11.273141675461723
2005	-9.7373149637121603
2006	-18.453617858987233
2007	-9.8720305129489532
2008	-12.413630045490839
2009	-10.623287292820965
2010	-12.298825571248308
cpt:field=undefined, cpt:M=2, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1983	-9.5694624389740621
1984	-10.257988465739974
1985	-8.9211294604157683
1986	-10.011701012936305
1987	-9.2381607901717864
1988	-10.460534761208965
1989	-12.891662401833743
1990	-8.9311750844669362
1991	-7.2617368112560854
1992	-7.3578010609147757
1993	-10.009438305456843
1994	-11.039557579652179
1995	-9.5667169721698020
1996	-9.4300565279810282
1997	-8.2309076620595345
1998	-20.486131183879220
1999	-19.268232281139280
2000	-18.882725683903004
2001	-17.919664548343459
2002	-9.7864358870945019
2003	-12.682505030380980
2004	-9.7995790105477205
2005	-8.3670531247675992
2006	-16.988070984848495
2007	-8.4519807577383279
2008	-11.036956583915510
2009	-9.2630536816733375
2010	-10.932518035871031
cpt:field=undefined, cpt:M=3, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1983	-8.7466373781299342
1984	-9.4534141905252866
1985	-8.1192541465317998
1986	-9.2065466461811596
1987	-8.3812497468346194
1988	-9.6669626880117185
1989	-12.083458591450190
1990	-8.1234310731786010
1991	-6.4483231651554167
1992	-6.5479996933928923
1993	-9.2180512720445691
1994	-10.216931757074809
1995	-8.7354396516028601
1996	-8.6280129965491668
1997	-7.3571611933481176
1998	-19.598385153319356
1999	-18.411669702851416
2000	-18.027753552946866
2001	-17.028178427853479
2002	-8.9932394315018449
2003	-11.879146246767911
2004	-8.9151798842077099
2005	-7.5446528278040859
2006	-16.108482755613419
2007	-7.5996988746730345
2008	-10.210708175440969
2009	-8.4466721011943804
2010	-10.112491022856315
cpt:field=undefined, cpt:M=4, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1983	-8.1511678605470284
1984	-8.8711525673435609
1985	-7.5389457322131186
1986	-8.6238652170817609
1987	-7.7611125756794630
1988	-9.0926632383702000
1989	-11.498570313273492
1990	-7.5388755465896242
1991	-5.8596645857217595
1992	-5.9619552805482776
1993	-8.6453331118515351
1994	-9.6216064260514003
1995	-8.1338533258925203
1996	-8.0475828450267244
1997	-6.7248404085635691
1998	-18.955933038393120
1999	-17.791784712049868
2000	-17.409019551523784
2001	-16.383019650657960
2002	-8.4192118122218993
2003	-11.297764261594413
2004	-8.2751498873428133
2005	-6.9494907072064116
2006	-15.471934352485198
2007	-6.9829117762916439
2008	-9.6127612185346827
2009	-7.8558656600382779
2010	-9.5190464219542967
cpt:field=undefined, cpt:M=5, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1983	-7.6815400377931002
1984	-8.4119413897874704
1985	-7.0812749882118116
1986	-8.1643229519833653
1987	-7.2720301610488471
1988	-8.6397315732218267
1989	-11.037287576670312
1990	-7.0778552405543351
1991	-5.3954083327283229
1992	-5.4997607373943485
1993	-8.1936485592738393
1994	-9.1520923186397471
1995	-7.6594013715948783
1996	-7.5898160907742440
1997	-6.2261491663219726
1998	-18.449251539092934
1999	-17.302901184023703
2000	-16.921043772122626
2001	-15.874203493124366
2002	-7.9664945310127440
2003	-10.839246826489310
2004	-7.7703786353315492
2005	-6.4801053186537860
2006	-14.969908922448006
2007	-6.4964714572450237
2008	-9.1411795183763012
