xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=X_loadings, cpt:nrow=13, cpt:ncol=4, cpt:row=station, cpt:col=mode 
Station	Latitude	Longitude	1	2	3	4
prec_1	34.882520000000000	-104.06250000000000	-0.29014414277179090	0.34333325859413427	-9.9978075350303074E-003	-7.4100499611939125E-002
prec_2	34.882520000000000	-101.25000000000000	-0.31049874366115177	0.20636280744973581	-0.16934725154407299	7.8426291565302536E-002
prec_3	34.882520000000000	-98.437500000000000	-0.29679840289048853	0.12572882902630203	-5.3604182877613302E-002	0.30960284240446556
prec_4	32.091940000000001	-104.06250000000000	-0.28391712479114856	0.31833551662862802	4.7885732852778612E-002	-4.8899411888169327E-003
prec_5	32.091940000000001	-101.25000000000000	-0.29152317536334149	0.21329029606217259	1.0048800397880297E-003	0.34883705927848779
prec_6	32.091940000000001	-98.437500000000000	-0.25839042292924624	-6.9847447729680656E-002	6.0840713544253758E-002	0.56754504165342745
st_1	34.882520000000000	-104.06250000000000	0.26490987634708435	-0.26533330185795034	-0.11147593233946289	0.48597329919150611
st_2	34.882520000000000	-101.25000000000000	0.31476394439562083	0.22282497913612098	0.13238067790410901	0.16226643491356374
st_3	34.882520000000000	-98.437500000000000	0.28754848832337948	0.36912406682663079	0.16881321462969165	2.4183097316508265E-002
st_4	32.091940000000001	-104.06250000000000	0.29400103266249195	-6.1292004330238375E-002	-0.11982724638271927	0.40861307051721507
st_5	32.091940000000001	-101.25000000000000	0.29631799749726906	0.34557052449961079	4.1193105759115889E-002	0.11252710334555981
st_6	32.091940000000001	-98.437500000000000	0.24409979007584676	0.51032975678007564	0.11465789078315237	3.7691927613595910E-002
06.0	33.008157699999998	-100.18065890000000	-0.11486479738943482	-0.17917182349623026	0.93525461588498238	6.7475888677623469E-002
