xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	10.487839380308744	80.675687540836478	80.675687540836478
2	1.0040197960233277	7.7232292001794418	88.398916741015910
3	0.81560141001278430	6.2738570000983387	94.672773741114241
4	0.24726635290090868	1.9020488684685279	96.574822609582768
5	0.17216949018672184	1.3243806937440139	97.899203303326772
6	0.12546613255849096	0.96512409660377629	98.864327399930559
7	7.4789639523790474E-002	0.57530491941377271	99.439632319344327
8	2.8759630458798872E-002	0.22122792660614510	99.660860245950488
9	2.1191596962307484E-002	0.16301228432544215	99.823872530275921
10	1.1386933995853188E-002	8.7591799968101416E-002	99.911464330244016
11	5.9743846203740899E-003	4.5956804772108374E-002	99.957421135016133
12	4.9226487786955819E-003	3.7866529066889081E-002	99.995287664083023
13	6.1260366920722986E-004	4.7123359169786898E-003	100.00000000000001
