xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	3.3198033884736544
1983	9.2953023632083909E-002
1984	5.1516191966790732
1985	2.8315844922888513
1986	6.2029031140930329
1987	4.0532346095350986
1988	1.4851044845530519
1989	2.3637872412863326
1990	5.6831278317112055
1991	3.6468819703948450
1992	6.4902963270428291
1993	4.3692209432595375
1994	-1.4468341057153027
1995	3.6366838199287619
1996	4.8953641842444346
1997	0.37072498916480034
1998	-6.8835907887771768
1999	2.2630340430898168
2000	2.2713692521318780
2001	1.9559773552240292
2002	3.2004529629614176
2003	3.5121637315118073
2004	3.4657185457317574
2005	4.8308268804292336
2006	1.3381603260567432
2007	4.3955231554986867
2008	3.0811483058020865
2009	3.7972071636246119
2010	1.8329149071828488
2011	-1.9293924979653165
2012	-2.1886580446555421
2013	5.9788151791128943
2014	-5.0210421090371771E-002
2015	2.3949357681869285
2016	1.8683916653717092
