xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=X_loadings, cpt:nrow=13, cpt:ncol=4, cpt:row=station, cpt:col=mode 
Station	Latitude	Longitude	1	2	3	4
prec_1	34.882520000000000	-104.06250000000000	-0.19687184715921946	0.39547554035887900	0.24591836768253070	-0.49207685533635614
prec_2	34.882520000000000	-101.25000000000000	-0.32219557873398946	0.12990391250221298	-0.17797138515040062	-0.19899416501345848
prec_3	34.882520000000000	-98.437500000000000	-0.27759786880233905	0.24264974469332964	-6.8357378937136185E-002	-7.0857311845654386E-002
prec_4	32.091940000000001	-104.06250000000000	-0.18527792082898481	0.41635907237276704	0.39975331732109637	2.6315195412073639E-002
prec_5	32.091940000000001	-101.25000000000000	-0.29963772112834364	0.21541453503377159	-0.14240496182070964	0.19243929555578596
prec_6	32.091940000000001	-98.437500000000000	-0.23293543284311380	0.24811237384646645	0.11788649240566211	0.79360135252669795
st_1	34.882520000000000	-104.06250000000000	0.33301964009880969	0.13333042196230832	-4.6104242516301693E-002	0.16728732585273981
st_2	34.882520000000000	-101.25000000000000	0.31695572164058505	0.26042727513543085	0.12004987898482838	4.7278193537338475E-002
st_3	34.882520000000000	-98.437500000000000	0.29644299661511447	0.30459148348606546	0.16409449021072703	-1.3421862567681141E-002
st_4	32.091940000000001	-104.06250000000000	0.33441942923806522	2.8895621294388413E-002	-0.21610157468683189	8.9085299611911056E-002
st_5	32.091940000000001	-101.25000000000000	0.32853766820484032	0.22538606012068413	2.9765440554856339E-002	-3.1666834469750688E-002
st_6	32.091940000000001	-98.437500000000000	0.28740497793241443	0.32439981538183005	2.3251663656976455E-002	-7.0013463544073964E-002
05.0	33.008157699999998	-100.18065890000000	1.9618473364822753E-002	-0.38895078181466991	0.78588002268832446	3.8355780731005956E-002
