xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=X_loadings, cpt:nrow=13, cpt:ncol=4, cpt:row=station, cpt:col=mode 
Station	Latitude	Longitude	1	2	3	4
prec_1	34.882520000000000	-104.06250000000000	-0.29779185566727695	9.8301389233548447E-002	-0.10864694479362733	0.17547532953352771
prec_2	34.882520000000000	-101.25000000000000	-0.28387464413614572	0.28661199677200055	-0.22273792086936539	0.22135609581127461
prec_3	34.882520000000000	-98.437500000000000	-0.24958718125393539	0.36916800154715412	-0.26574603069972608	0.50264420180562264
prec_4	32.091940000000001	-104.06250000000000	-0.29064160452371179	0.17506576474813623	6.7545265938354346E-002	-0.43589097590697090
prec_5	32.091940000000001	-101.25000000000000	-0.27787555863697427	0.34520177891505466	1.7443188516661538E-002	-0.38878300601312632
prec_6	32.091940000000001	-98.437500000000000	-0.27032434301956793	0.37256346673801921	-6.0025506616262214E-003	-0.18043893853282272
st_1	34.882520000000000	-104.06250000000000	0.29127799026454598	0.25967151366849267	-7.3213241438224108E-002	-0.34194080722798081
st_2	34.882520000000000	-101.25000000000000	0.29333355611755491	0.30599966764288539	-7.2061008916247296E-002	-0.16980115424745867
st_3	34.882520000000000	-98.437500000000000	0.29255045443063787	0.30884270764399196	-5.0066844153227236E-002	-4.5306577523192698E-002
st_4	32.091940000000001	-104.06250000000000	0.30698200533131781	0.17247228354506330	-0.13537896933114169	-1.6916311508823979E-002
st_5	32.091940000000001	-101.25000000000000	0.30240520965168860	0.21874545464054934	-0.13753390515007499	0.17896596131751633
st_6	32.091940000000001	-98.437500000000000	0.30037703523803527	0.21257078431533483	-0.10317464524806050	0.20346053856978091
11.0	33.008157699999998	-100.18065890000000	3.5949692722399958E-002	0.32258029911803593	0.89560724892887489	0.26893775027701750
