xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	9.3903892177159030	72.233763213199182	72.233763213199182
2	1.5969578645711795	12.284291265932138	84.518054479131308
3	0.85058024572359381	6.5429249671045620	91.060979446235876
4	0.56868984284797486	4.3745372526767250	95.435516698912608
5	0.23717674487478635	1.8244364990368165	97.259953197949415
6	0.16767702181092053	1.2898232446993876	98.549776442648806
7	9.7869180394264663E-002	0.75283984918665048	99.302616291835449
8	4.4517461571614007E-002	0.34244201208933817	99.645058303924785
9	2.6694700780822211E-002	0.20534385216017065	99.850402156084968
10	8.6466047177198406E-003	6.6512343982460240E-002	99.916914500067421
11	6.5767896302876905E-003	5.0590689463751413E-002	99.967505189531167
12	3.3013707259626985E-003	2.5395159430482272E-002	99.992900348961655
13	9.2295463498554247E-004	7.0996510383503197E-003	99.999999999999986
