xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	10.667466775943911	82.057436738030120	82.057436738030120
2	1.0694485600244550	8.2265273848035037	90.283964122833609
3	0.68902401357753906	5.3001847198272252	95.584148842660838
4	0.27604931150829731	2.1234562423715189	97.707605085032355
5	0.11727525671099828	0.90211735931537174	98.609722444347724
6	8.0239544525220474E-002	0.61722726557861929	99.226949709926345
7	3.4834534573269488E-002	0.26795795825591923	99.494907668182265
8	3.1371893967799054E-002	0.24132226129076206	99.736229929473026
9	1.8641005359431501E-002	0.14339234891870389	99.879622278391736
10	8.1764351123163239E-003	6.2895654710125593E-002	99.942517933101854
11	4.8995963724575049E-003	3.7689202865057746E-002	99.980207135966921
12	2.0306427981051501E-003	1.5620329216193468E-002	99.995827465183112
13	5.4242952619487791E-004	4.1725348168836782E-003	100.00000000000000
