xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	10.586352071333078	81.433477471792884	81.433477471792884
2	1.1834891920012747	9.1037630153944171	90.537240487187304
3	0.72335087797876252	5.5642375229135554	96.101478010100848
4	0.32629964478309897	2.5099972675622984	98.611475277663146
5	9.1842757676482534E-002	0.70648275135755767	99.317958029020716
6	3.3118392155578949E-002	0.25475686273522258	99.572714891755936
7	2.0361269472976361E-002	0.15662514979212580	99.729340041548056
8	1.4599920967761981E-002	0.11230708436739981	99.841647125915458
9	8.7771175778958987E-003	6.7516289060737658E-002	99.909163414976192
10	7.3115341274146081E-003	5.6242570210881582E-002	99.965405985187061
11	2.2404114223258009E-003	1.7233934017890768E-002	99.982639919204956
12	1.8190777983151222E-003	1.3992906140885549E-002	99.996632825345856
13	4.3773270504009264E-004	3.3671746541545570E-003	100.00000000000000
