xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	07.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	5.4648835834382048
1983	0.99827600065194821
1984	-0.75334056339932243
1985	5.0342296398506647
1986	4.1201518069887708
1987	3.5219548203771129
1988	2.6435549586205833
1989	5.9625954094680909
1990	5.2853646994880448
1991	5.4886873161420660
1992	4.5238662220379728
1993	3.4463738486970055
1994	0.49953518419603338
1995	2.6101299549539232
1996	2.0149873768465056
1997	3.9361358864174369
1998	0.20196633896835925
1999	6.7543091511393847
2000	4.9011765378425931
2001	2.2754304405015495
2002	0.39163787838602193
2003	5.1524076274135728
2004	3.9190422896597972
2005	1.7230484990146340
2006	1.8101918392211380
2007	3.7961073835741193
2008	2.3104123783900223
2009	3.7784899532277763
2010	4.1868558716896827
2011	-4.4691330583990716
2012	0.51392241575172237
2013	1.0216466857784208
2014	2.0772664556102027
2015	3.8963534488507294
2016	2.2473237186024901
