xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	10.228840198375883	78.683386141352983	78.683386141352983
2	1.0555249901333030	8.1194230010254120	86.802809142378408
3	0.95943485365328740	7.3802681050252916	94.183077247403688
4	0.51947155989676075	3.9959350761289310	98.179012323532632
5	8.6495480923624607E-002	0.66534985325865115	98.844362176791265
6	5.9468761197341576E-002	0.45745200921032003	99.301814186001593
7	3.7200236960917663E-002	0.28615566893013605	99.587969854931714
8	2.6418182359657288E-002	0.20321678738197926	99.791186642313704
9	1.4155443873091852E-002	0.10888802979301432	99.900074672106712
10	7.5599888161497156E-003	5.8153760124228612E-002	99.958228432230953
11	2.8925296196103405E-003	2.2250227843156480E-002	99.980478660074084
12	1.9101359897101568E-003	1.4693353767001215E-002	99.995172013841113
13	6.2763820065584526E-004	4.8279861588911201E-003	100.00000000000000
