xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	2.6855657173262006
1983	2.1301517456669350
1984	1.6901994918111232
1985	4.2391083523839530
1986	1.9363761767138119
1987	4.5545064359673866
1988	1.3441617270812338
1989	2.1924941078971476
1990	4.5876429572972777
1991	2.2341882922506562
1992	4.2798298368543044
1993	3.6089083958963224
1994	0.15336008589960137
1995	-2.5030325557905058
1996	-1.5849951944464444
1997	4.0185970025332178
1998	2.0457154796838442
1999	1.3394290467526355
2000	6.1305394946202112
2001	3.8407846809881985
2002	3.4125332345214692
2003	1.6989422522766389
2004	5.3176504444513313
2005	4.4611181194509317
2006	2.5501416954462490
2007	3.7035304229412698
2008	2.0599629243596702
2009	2.2438682555143008
2010	3.6356614702211978
2011	2.5448441735326153
2012	0.80491323450280716
2013	-1.1922180464006917
2014	1.7435785818392258
2015	3.7933002732618402
2016	2.4351485866943205
