xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	9.7442507599665920	74.955775076666157	74.955775076666157
2	1.4599811476933349	11.230624213025662	86.186399289691821
3	1.0054561015738257	7.7342777044140503	93.920676994105861
4	0.37376833544804888	2.8751410419080705	96.795818036013941
5	0.21205870185443390	1.6312207834956469	98.427038819509576
6	7.8392446741446867E-002	0.60301882108805327	99.030057640597633
7	4.6465152908347004E-002	0.35742425314113108	99.387481893738766
8	3.5819509333846131E-002	0.27553468718343199	99.663016580922204
9	2.9544048327370141E-002	0.22726191021053974	99.890278491132719
10	8.7675118215731901E-003	6.7442398627486133E-002	99.957720889760211
11	2.9113159795665783E-003	2.2394738304358314E-002	99.980115628064567
12	2.0992642217225375E-003	1.6148186320942608E-002	99.996263814385514
13	4.8570412988308264E-004	3.7361856144852539E-003	100.00000000000000
