xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	8.1000751518559895	62.308270398892304	62.308270398892304
2	3.0892942961175156	23.763802277827072	86.072072676719372
3	0.90654315183700918	6.9734088602846942	93.045481537004079
4	0.59709571166992026	4.5930439359224691	97.638525472926545
5	8.8848668875236680E-002	0.68345129904028301	98.321976771966831
6	8.7003781936920863E-002	0.66925986105323831	98.991236633020065
7	6.3097485365066652E-002	0.48536527203897489	99.476601905059042
8	3.6096045625954774E-002	0.27766188943042169	99.754263794489461
9	1.5699902399449288E-002	0.12076847999576390	99.875032274485221
10	8.2955848686016870E-003	6.3812191296936133E-002	99.938844465782168
11	4.1909300791657007E-003	3.2237923685890041E-002	99.971082389468066
12	3.2512636327356355E-003	2.5009720251812612E-002	99.996092109719868
13	5.0802573641759276E-004	3.9078902801353340E-003	100.00000000000000
