xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	3.2268759695095457
1983	2.3516293377822026
1984	3.7324672949610029
1985	3.2913294502512129
1986	3.0954635753812831
1987	3.1185456133739202
1988	3.6314640646284362
1989	3.6812482891860525
1990	3.0638935558301839
1991	3.3584052608850978
1992	3.2445840621441580
1993	3.1621523805711682
1994	2.4547624317182932
1995	3.2381253398462513
1996	3.5128944768772490
1997	2.8735433654938083
1998	2.2381265441746372
1999	2.8901903407454865
2000	2.5664226853477339
2001	3.2453599600910437
2002	3.0753130717796182
2003	2.8491269608941510
2004	3.5929055004466783
2005	3.2672888896188046
2006	2.7509262160472425
2007	2.8828889721831055
2008	3.4168283537032322
2009	3.1339076656437403
2010	3.1221636596112701
2011	2.1578607037894466
2012	2.4889836840634927
2013	3.0210440906684379
2014	3.4086411666055740
2015	2.7236776866170782
2016	2.8403888595287210
