xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	11.358201414461583	87.370780111242865	87.370780111242865
2	1.0239939846530051	7.8768768050231097	95.247656916265981
3	0.30996234456188437	2.3843257273991085	97.631982643665083
4	0.15170113436333618	1.1669318027948927	98.798914446459975
5	5.1281577440013708E-002	0.39447367261548971	99.193388119075465
6	3.4664633981003314E-002	0.26665103062310219	99.460039149698559
7	2.4474526685978337E-002	0.18826558989214090	99.648304739590714
8	2.0559884439325032E-002	0.15815295722557704	99.806457696816295
9	1.3228847233115817E-002	0.10176036333166005	99.908218060147945
10	7.3407058808507737E-003	5.6466968314236678E-002	99.964685028462171
11	2.5204461144450975E-003	1.9388047034193039E-002	99.984073075496369
12	1.7615578156276693E-003	1.3550444735597444E-002	99.997623520231983
13	3.0894236984256075E-004	2.3764797680196959E-003	100.00000000000000
