xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	8.2554165159899107	63.503203969153155	63.503203969153155
2	1.8778008794067900	14.444622149283001	77.947826118436154
3	1.2776214401345924	9.8278572318045576	87.775683350240712
4	0.67572643014289335	5.1978956164837955	92.973578966724503
5	0.34744571028341970	2.6726593098724596	95.646238276596961
6	0.21846777971606207	1.6805213824312468	97.326759659028212
7	0.13781838439928265	1.0601414184560203	98.386901077484239
8	9.9341254152822786E-002	0.76416349348325219	99.151064570967492
9	6.3709356854096691E-002	0.49007197580074374	99.641136546768223
10	2.1681019576615002E-002	0.16677707366626926	99.807913620434491
11	1.4453617387094424E-002	0.11118167220841865	99.919095292642908
12	7.0657527646580311E-003	5.4351944343523313E-002	99.973447236986431
13	3.4518591917638022E-003	2.6552763013567706E-002	100.00000000000000
