xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	2.6714503706406378
1983	2.0985855448611073
1984	1.6501245233844850
1985	3.5284951129894209
1986	1.6967857570811520
1987	4.4303493261565494
1988	3.3013799196700235
1989	2.3639155891805017
1990	4.1741061731003972
1991	1.8467840151685833
1992	4.6541663566703679
1993	3.0676592527270161
1994	8.6297858387848869E-002
1995	-2.9147162567011562
1996	-0.87159872470007294
1997	2.9919075477377191
1998	2.5655979825769442
1999	1.7439588824372376
2000	6.4263213749857169
2001	4.0869458269661623
2002	2.9853744865630025
2003	1.5224611333011639
2004	4.6378034573299187
2005	4.7149758012006266
2006	2.9371771764402719
2007	3.9463767013594984
2008	1.9876043598359214
2009	2.4489048778709241
2010	4.2571901726107892
2011	2.7214912053164673
2012	0.55943221109193653
2013	-1.1427588468920331
2014	1.1883999710381052
2015	2.5682554228375394
2016	3.2053023367750200
