xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	10.704120307204931	82.339386978499419	82.339386978499419
2	1.1995600417126726	9.2273849362513225	91.566771914750746
3	0.63085598200756277	4.8527383231350960	96.419510237885859
4	0.21174559489358905	1.6288122684122226	98.048322506298078
5	0.11946923081332998	0.91899408317946096	98.967316589477534
6	5.0997719737805786E-002	0.39229015182927507	99.359606741306820
7	3.8508699121592757E-002	0.29622076247379026	99.655827503780600
8	1.8240717602553348E-002	0.14031321232733335	99.796140716107942
9	1.4371273298200994E-002	0.11054825614000757	99.906688972247935
10	7.7434041187965860E-003	5.9564647067666017E-002	99.966253619315609
11	2.7538636200654522E-003	2.1183566308195772E-002	99.987437185623790
12	1.2369888503296639E-003	9.5152988486897176E-003	99.996952484472487
13	3.9617701857673059E-004	3.0475155275133110E-003	100.00000000000000
