xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	10.489637286783189	80.689517590639980	80.689517590639980
2	1.1873735979261217	9.1336430609701740	89.823160651610166
3	0.74186205166333341	5.7066311666410305	95.529791818251184
4	0.20212942068457662	1.5548416975736674	97.084633515824848
5	0.18870782424237795	1.4515986480182932	98.536232163843152
6	6.7325162057564558E-002	0.51788586198126629	99.054118025824408
7	4.9302086425104405E-002	0.37924681865464960	99.433364844479073
8	3.5491488967613061E-002	0.27301145359702372	99.706376298076080
9	2.1591242013295316E-002	0.16608647702534871	99.872462775101440
10	1.1278658569031076E-002	8.6758912069469896E-002	99.959221687170910
11	2.9095555708413454E-003	2.2381196698779599E-002	99.981602883869684
12	2.1474270828425140E-003	1.6518669868019354E-002	99.998121553737704
13	2.4419801409759358E-004	1.8784462622891830E-003	100.00000000000000
