xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	8.2061256752953042	63.124043656117692	63.124043656117692
2	1.6323928044517406	12.556867726551845	75.680911382669535
3	1.3889696643159961	10.684382033199965	86.365293415869502
4	0.66539661313477283	5.1184354856520962	91.483728901521587
5	0.48955132969129472	3.7657794591638036	95.249508360685397
6	0.20705132272657237	1.5927024825120943	96.842210843197492
7	0.15172808530972862	1.1671391177671426	98.009349960964627
8	0.10745497314646171	0.82657671651124343	98.835926677475882
9	6.3895850570968082E-002	0.49150654285360040	99.327433220329482
10	3.6757800785933173E-002	0.28275231373794735	99.610185534067426
11	2.8725986828214600E-002	0.22096912944780447	99.831154663515250
12	1.8557870606532419E-002	0.14275285081948005	99.973907514334712
13	3.3920231364859142E-003	2.6092485665276249E-002	100.00000000000000
