xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	8.2321843132910200	63.324494717623182	63.324494717623182
2	3.0910745706348712	23.777496697191296	87.101991414814478
3	0.76010596758898807	5.8469689814537498	92.948960396268234
4	0.52665641144511088	4.0512031649623879	97.000163561230607
5	0.14691982344199425	1.1301524880153395	98.130316049245948
6	9.5151333274241356E-002	0.73193333287877915	98.862249382124730
7	7.9200810060341451E-002	0.60923700046416451	99.471486382588893
8	2.8800266529901995E-002	0.22154051176847672	99.693026894357359
9	2.3345202104662739E-002	0.17957847772817478	99.872605372085545
10	8.2973106059913097E-003	6.3825466199933095E-002	99.936430838285474
11	4.8588901534094946E-003	3.7376078103149926E-002	99.973806916388625
12	2.9851024537986409E-003	2.2962326567681834E-002	99.996769242956319
13	4.1999841567938543E-004	3.2307570436875773E-003	100.00000000000000
