xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	1.1695440230753396
1983	3.8805397859735562
1984	4.8201531464612701
1985	3.5955275049657587
1986	6.6522292513524590
1987	0.65715652320596585
1988	-3.2673271416098437
1989	-1.8743436104705480
1990	3.9018403475607277
1991	5.3842323738506632
1992	3.3479399026789349
1993	1.3050331464758940
1994	0.36191440836397093
1995	1.5688865429657881
1996	3.4558403861525333
1997	1.7089162690936677
1998	-3.8538040235836375
1999	-3.7791458524764803
2000	3.3941715459536743
2001	3.7997411227588000
2002	3.9099253929576929
2003	0.40514146655485628
2004	5.6486633783153426
2005	2.2996242425542768E-002
2006	4.0312169291148781
2007	0.30455186459119843
2008	3.6622197099596407
2009	0.57790980424596050
2010	1.2714360204471673
2011	1.2884784153802851
2012	-9.7712335982641054
2013	-0.52473368087720296
2014	3.1430940059272308
2015	3.4512722227181931
2016	4.2163812737521997
