xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	7.7739397682417879	59.799536678782992	59.799536678782992
2	1.6373421398101156	12.594939537000890	72.394476215783868
3	1.2302567236002089	9.4635132584631467	81.857989474247020
4	0.87833207565857208	6.7564005819890172	88.614390056236019
5	0.54618383675600402	4.2014141288923392	92.815804185128357
6	0.37672038865599955	2.8978491435076896	95.713653328636042
7	0.25622087392555642	1.9709297994273574	97.684583128063394
8	0.14920725720507375	1.1477481323467211	98.832331260410143
9	7.3543188678131685E-002	0.56571683598562839	99.398048096395769
10	4.2145778970508335E-002	0.32419829977314113	99.722246396168899
11	2.7833938340740633E-002	0.21410721800569721	99.936353614174621
12	5.5312037380330099E-003	4.2547721061792394E-002	99.978901335236387
13	2.7428264192683105E-003	2.1098664763602393E-002	100.00000000000000
