xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1983	6.4768570253122020
1984	4.8692569064991158
1985	6.0889982896235546
1986	5.7241219362007278
1987	5.9453440146675849
1988	6.2199465666413492
1989	5.8229854348592749
1990	5.8986772714090829
1991	5.2673557344142008
1992	5.3094595298902663
1993	6.1900949978856499
1994	5.6549775502308215
1995	5.8509051231428559
1996	4.0645738995493153
1997	5.6774370700532835
1998	4.6845564340148842
1999	5.6341906662328993
2000	4.7892299327179808
2001	5.8909067704859979
2002	5.6089704876670350
2003	5.3889087227262173
2004	5.6888987404272910
2005	4.9488790377085641
2006	5.1370080435263494
2007	8.7512888066068832
2008	5.1725753630447437
2009	5.3942530791971297
2010	5.7900756558902309
