xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1983	6.0628130265339717
1984	4.9989622584243101
1985	5.7007896015774424
1986	5.0109281782880304
1987	5.6481184577521626
1988	5.1132011233911969
1989	5.1789657701091576
1990	6.0616311870280706
1991	4.9239134808650897
1992	6.4008808140582119
1993	5.4494475798993056
1994	5.0559515164866653
1995	5.5523937514079860
1996	4.7260822217064300
1997	6.7796130244959585
1998	5.8996564034270627
1999	5.8030525472273720
2000	4.7349775993772045
2001	5.8393460086279232
2002	5.3847346787256631
2003	5.0697293309637086
2004	5.2339656887375776
2005	5.5725325651842530
2006	5.4719644258853846
2007	6.5740089973573825
2008	4.9191442659478177
2009	5.0418933505386683
2010	5.6723358178646990
