xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	09.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1983	4.9601741604681440
1984	4.7029092030499395
1985	4.7195453203406350
1986	4.8811295477303300
1987	5.5197341942282305
1988	5.2928212672753663
1989	4.9892270385459714
1990	5.6274050400209275
1991	5.2595488005102116
1992	5.5938429683928810
1993	4.7815280557033795
1994	5.2621547758579039
1995	4.4430685444984697
1996	5.6472249845620413
1997	5.9491089125138092
1998	6.2596771451268953
1999	4.9990124758317798
2000	4.5745362871036201
2001	5.1867187557187187
2002	5.0756991502467912
2003	4.9702469254203363
2004	5.6782638030833255
2005	5.3600568950009153
2006	4.5170170844181321
2007	6.5410282753574860
2008	4.9354595555145400
2009	5.0393759581870530
2010	4.6277130322958309
