xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1983	5.0833292520515441
1984	4.3285078092628675
1985	4.9290053507262730
1986	5.7862213139504766
1987	5.8508356941172490
1988	5.4717119683852191
1989	5.3104941397192524
1990	6.1688236491010109
1991	6.4811688894102639
1992	6.1581335971091358
1993	5.9701601965302773
1994	6.3684696016719897
1995	5.5763398828932722
1996	5.6780320821231358
1997	5.7257762605905116
1998	5.4056280906218994
1999	4.8308911340911331
2000	5.1707314008347547
2001	5.4018567699739908
2002	5.3701572357619183
2003	5.5808599626660884
2004	5.4112351543831867
2005	5.1267181125505239
2006	5.2815231561538676
2007	5.8939663282288901
2008	5.1493513997566112
2009	5.6031047645479584
2010	5.2655835794139332
