xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	10.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1983	4.9691978605895306
1984	4.6185684076337861
1985	5.2162957737210727
1986	6.0378520506454212
1987	6.9141899747086448
1988	5.1992433853419602
1989	5.3771285791179002
1990	6.0701491145250985
1991	5.5882028684935428
1992	5.5684831899780924
1993	5.3928720813606414
1994	6.6404593590888297
1995	5.1186728971261957
1996	5.4969406336915672
1997	5.2735669533153411
1998	5.9683785400211571
1999	4.5624535331669245
2000	5.5271761180804502
2001	5.2349518271346964
2002	6.1087006243400683
2003	5.0299465389623137
2004	5.5340364113599145
2005	4.8640493772779134
2006	5.1083775831251375
2007	5.6224689544730460
2008	4.9430547097126647
2009	5.6445966338415090
2010	5.3285000061515468
