xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	13.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1983	4.7240442172455648
1984	6.4241688160907593
1985	5.2067594061007281
1986	6.0635724715469523
1987	5.8240654754198733
1988	5.1265539422324524
1989	5.1240413568174885
1990	5.2766680790580596
1991	7.4233565264355725
1992	5.7661478629188609
1993	5.2624015241569877
1994	5.4414873041955873
1995	5.0378270365339226
1996	5.7598091956312736
1997	5.7527171732192182
1998	5.4947494012285620
1999	4.9955133150470461
2000	5.8976723512554816
2001	5.6914478592838744
2002	5.3851235213383246
2003	5.1330366270933530
2004	5.7406850873631905
2005	5.0097310707705551
2006	5.0297030161327809
2007	5.2850466967289575
2008	4.9394677032123706
2009	5.1030915167201965
2010	4.7887032925769697
