xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	08.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1983	4.9189319894709769
1984	4.9222971453778310
1985	4.7110976388181287
1986	4.5416950036912764
1987	5.0012648218820193
1988	5.9307815577845329
1989	4.4994261795805963
1990	5.5068183497171219
1991	5.0165549262541198
1992	5.4162443347051603
1993	4.4225366301690858
1994	4.3007740192479069
1995	4.7701660483197061
1996	4.7096170268548461
1997	5.6284057913407750
1998	4.0093777895056348
1999	4.7229828533398273
2000	4.2444185982153062
2001	4.9477975545319985
2002	5.9388271196258113
2003	4.7986353241180133
2004	4.5525519416001794
2005	4.4209308726957239
2006	4.2511533002361030
2007	5.2592566811025891
2008	3.8478961370141933
2009	4.1050938972738189
2010	5.4147884043972949
