xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06.0
cpt:Y	30.751289900000000
cpt:X	-98.669759900000003
1983	6.1895557490610145
1984	4.8307442687057858
1985	5.3985146519863507
1986	5.9860436931547216
1987	6.6852254921913925
1988	4.9218127496922754
1989	4.7739613799386875
1990	6.0891890911199393
1991	5.1519236187808719
1992	7.0516995429648919
1993	7.0582020487469084
1994	5.8932772943263920
1995	5.1386520989836999
1996	4.4207542435875302
1997	5.9502852711848098
1998	6.1455849615060583
1999	4.8267860993691016
2000	4.7052787383027397
2001	6.1389934968278288
2002	5.1135705959387687
2003	5.8257791490058173
2004	6.4180359774271620
2005	6.0065526529874766
2006	5.0468450799376630
2007	5.5401693545911632
2008	5.0396793903003365
2009	5.4387301012216858
2010	5.6711290736032325
