Y	M	Lead	P-Y	P-M	Streamflow_CV
1996 07 0 1996 07 6.17003
1997 07 0 1997 07 83.5002
1998 07 0 1998 07 0.295
1999 07 0 1999 07 99.8999
2000 07 0 2000 07 52.6001
2001 07 0 2001 07 14.9
2002 07 0 2002 07 135.399
2003 07 0 2003 07 17.2001
2004 07 0 2004 07 156.2
2005 07 0 2005 07 26.7001
2006 07 0 2006 07 8.98996
2007 07 0 2007 07 74.2998
2008 07 0 2008 07 27.5
2009 07 0 2009 07 107.6
2010 07 0 2010 07 1268
1984 07 1 1984 07 1.75166
1985 07 1 1985 07 33.9017
1986 07 1 1986 07 15.0317
1987 07 1 1987 07 26.564
1988 07 1 1988 07 9.63357
1989 07 1 1989 07 53.1834
1990 07 1 1990 07 214.95
1991 07 1 1991 07 219.278
1992 07 1 1992 07 49.2951
1993 07 1 1993 07 26.7154
1994 07 1 1994 07 19.5578
1995 07 1 1995 07 42.6503
1996 07 1 1996 07 22.2418
1997 07 1 1997 07 29.272
1998 07 1 1998 07 156.122
1999 07 1 1999 07 150.751
2000 07 1 2000 07 31.3129
2001 07 1 2001 07 13.3962
2002 07 1 2002 07 3.50019
2003 07 1 2003 07 40.3892
2004 07 1 2004 07 23.8064
2005 07 1 2005 07 17.4299
2006 07 1 2006 07 16.6764
2007 07 1 2007 07 30.7168
2008 07 1 2008 07 9.61805
2009 07 1 2009 07 10.0081
2010 07 1 2010 07 17.8446
1984 07 2 1984 08 2.01579
1985 07 2 1985 08 2.42809
1986 07 2 1986 08 13.0447
1987 07 2 1987 08 71.3559
1988 07 2 1988 08 53.7166
1989 07 2 1989 08 33.8861
1990 07 2 1990 08 10.1776
1991 07 2 1991 08 19.2169
1992 07 2 1992 08 61.1244
1993 07 2 1993 08 31.9422
1994 07 2 1994 08 2.18561
1995 07 2 1995 08 11.9265
1996 07 2 1996 08 3.39939
1997 07 2 1997 08 14.7196
1998 07 2 1998 08 15.6674
1999 07 2 1999 08 83.9028
2000 07 2 2000 08 20.8606
2001 07 2 2001 08 0.674161
2002 07 2 2002 08 132.774
2003 07 2 2003 08 2.20504
2004 07 2 2004 08 24.1377
2005 07 2 2005 08 206.999
2006 07 2 2006 08 7.5707
2007 07 2 2007 08 266.897
2008 07 2 2008 08 14.6225
2009 07 2 2009 08 159.833
2010 07 2 2010 08 11.5513
1984 07 3 1984 09 193.95
1985 07 3 1985 09 28.4808
1986 07 3 1986 09 60.3127
1987 07 3 1987 09 2.40008
1988 07 3 1988 09 6.63323
1989 07 3 1989 09 111.958
1990 07 3 1990 09 20.7463
1991 07 3 1991 09 97.1241
1992 07 3 1992 09 256.281
1993 07 3 1993 09 18.0382
1994 07 3 1994 09 0.00069292
1995 07 3 1995 09 20.4269
1996 07 3 1996 09 37.9821
1997 07 3 1997 09 20.2844
1998 07 3 1998 09 1.29226
1999 07 3 1999 09 30.4623
2000 07 3 2000 09 56.8201
2001 07 3 2001 09 44.6931
2002 07 3 2002 09 18.8774
2003 07 3 2003 09 7.48785
2004 07 3 2004 09 64.177
2005 07 3 2005 09 865.148
2006 07 3 2006 09 17.678
2007 07 3 2007 09 20.9397
2008 07 3 2008 09 12.2612
2009 07 3 2009 09 3.27652
2010 07 3 2010 09 7.20508
1984 07 4 1984 10 22.3847
1985 07 4 1985 10 22.7209
1986 07 4 1986 10 19.7831
1987 07 4 1987 10 17.3055
1988 07 4 1988 10 58.0711
1989 07 4 1989 10 29.4362
1990 07 4 1990 10 23.7052
1991 07 4 1991 10 24.5076
1992 07 4 1992 10 20.4745
1993 07 4 1993 10 28.8371
1994 07 4 1994 10 22.2045
1995 07 4 1995 10 29.8117
1996 07 4 1996 10 21.2327
1997 07 4 1997 10 4.71824
1998 07 4 1998 10 84.9892
1999 07 4 1999 10 82.0819
2000 07 4 2000 10 40.4255
2001 07 4 2001 10 63.5006
2002 07 4 2002 10 61.0766
2003 07 4 2003 10 30.1541
2004 07 4 2004 10 23.73
2005 07 4 2005 10 23.9525
2006 07 4 2006 10 35.95
2007 07 4 2007 10 32.2835
2008 07 4 2008 10 41.0512
2009 07 4 2009 10 25.8151
2010 07 4 2010 10 32.7113
1983 08 0 1983 08 2.61
1984 08 0 1984 08 35.3001
1985 08 0 1985 08 14.9
1986 08 0 1986 08 302.5
1987 08 0 1987 08 23.1001
1988 08 0 1988 08 1.39
1989 08 0 1989 08 17.2001
1990 08 0 1990 08 276.4
1991 08 0 1991 08 132.6
1992 08 0 1992 08 105.5
1993 08 0 1993 08 28.6
1994 08 0 1994 08 3.71976e-11
1995 08 0 1995 08 139.2
1996 08 0 1996 08 151.701
1997 08 0 1997 08 15.3
1998 08 0 1998 08 3.71976e-11
1999 08 0 1999 08 33.1999
2000 08 0 2000 08 7.19004
2001 08 0 2001 08 10.2
2002 08 0 2002 08 17.3
2003 08 0 2003 08 35.8
2004 08 0 2004 08 128.8
2005 08 0 2005 08 920.899
2006 08 0 2006 08 4.34001
2007 08 0 2007 08 237.301
2008 08 0 2008 08 57.1002
2009 08 0 2009 08 26.7001
2010 08 0 2010 08 205.599
1984 08 1 1984 08 0.710433
1985 08 1 1985 08 17.7688
1986 08 1 1986 08 5.96118
1987 08 1 1987 08 19.8459
1988 08 1 1988 08 9.67705
1989 08 1 1989 08 6.93382
1990 08 1 1990 08 9.18701
1991 08 1 1991 08 31.0194
1992 08 1 1992 08 2.49332
1993 08 1 1993 08 15.8677
1994 08 1 1994 08 13.7766
1995 08 1 1995 08 34.8713
1996 08 1 1996 08 10.0516
1997 08 1 1997 08 375.659
1998 08 1 1998 08 81.7479
1999 08 1 1999 08 81.9302
2000 08 1 2000 08 89.5928
2001 08 1 2001 08 11.9444
2002 08 1 2002 08 17.1144
2003 08 1 2003 08 5.42576
2004 08 1 2004 08 184.646
2005 08 1 2005 08 61.1031
2006 08 1 2006 08 7.25413
2007 08 1 2007 08 11.8166
2008 08 1 2008 08 9.02967
2009 08 1 2009 08 11.7323
2010 08 1 2010 08 161.658
1984 08 2 1984 09 88.9678
1985 08 2 1985 09 146.294
1986 08 2 1986 09 18.0718
1987 08 2 1987 09 23.6176
1988 08 2 1988 09 10.8721
1989 08 2 1989 09 67.394
1990 08 2 1990 09 2140.65
1991 08 2 1991 09 96.3876
1992 08 2 1992 09 189.164
1993 08 2 1993 09 63.0281
1994 08 2 1994 09 0.000766083
1995 08 2 1995 09 163.504
1996 08 2 1996 09 51.8408
1997 08 2 1997 09 7.19645
1998 08 2 1998 09 0.000596629
1999 08 2 1999 09 138.181
2000 08 2 2000 09 6.71728
2001 08 2 2001 09 8.32665
2002 08 2 2002 09 2.59959
2003 08 2 2003 09 12.3644
2004 08 2 2004 09 60.1611
2005 08 2 2005 09 185.905
2006 08 2 2006 09 35.5521
2007 08 2 2007 09 47.1844
2008 08 2 2008 09 11.5507
2009 08 2 2009 09 10.9439
2010 08 2 2010 09 3.15527
1984 08 3 1984 10 24.3401
1985 08 3 1985 10 15.416
1986 08 3 1986 10 19.7055
1987 08 3 1987 10 13.7408
1988 08 3 1988 10 59.6942
1989 08 3 1989 10 35.8821
1990 08 3 1990 10 20.0631
1991 08 3 1991 10 20.5717
1992 08 3 1992 10 19.2483
1993 08 3 1993 10 30.9384
1994 08 3 1994 10 23.6469
1995 08 3 1995 10 27.8711
1996 08 3 1996 10 24.8044
1997 08 3 1997 10 13.2607
1998 08 3 1998 10 60.6204
1999 08 3 1999 10 58.9842
2000 08 3 2000 10 45.6632
2001 08 3 2001 10 37.5589
2002 08 3 2002 10 32.3234
2003 08 3 2003 10 33.4858
2004 08 3 2004 10 33.2708
2005 08 3 2005 10 29.9297
2006 08 3 2006 10 29.0004
2007 08 3 2007 10 28.7837
2008 08 3 2008 10 50.0565
2009 08 3 2009 10 18.6531
2010 08 3 2010 10 68.7825
1984 08 4 1984 11 57.5007
1985 08 4 1985 11 145.648
1986 08 4 1986 11 189.074
1987 08 4 1987 11 1.49724
1988 08 4 1988 11 6.00499
1989 08 4 1989 11 3.87293
1990 08 4 1990 11 15.5568
1991 08 4 1991 11 44.8593
1992 08 4 1992 11 0.262442
1993 08 4 1993 11 4.18784
1994 08 4 1994 11 2.70371
1995 08 4 1995 11 13.0319
1996 08 4 1996 11 16.2016
1997 08 4 1997 11 5.2544
1998 08 4 1998 11 2.19223
1999 08 4 1999 11 10.4948
2000 08 4 2000 11 37.9688
2001 08 4 2001 11 1.8727
2002 08 4 2002 11 22.1254
2003 08 4 2003 11 2.69463
2004 08 4 2004 11 104.782
2005 08 4 2005 11 22.5623
2006 08 4 2006 11 238.798
2007 08 4 2007 11 18.2202
2008 08 4 2008 11 125.864
2009 08 4 2009 11 5.74598
2010 08 4 2010 11 24.9915
1983 09 0 1983 09 3.71976e-11
1984 09 0 1984 09 89.1
1985 09 0 1985 09 69.1998
1986 09 0 1986 09 719.301
1987 09 0 1987 09 105.7
1988 09 0 1988 09 141.7
1989 09 0 1989 09 76.8003
1990 09 0 1990 09 31.8
1991 09 0 1991 09 291.701
1992 09 0 1992 09 99.5001
1993 09 0 1993 09 19.5
1994 09 0 1994 09 4.30001
1995 09 0 1995 09 231.199
1996 09 0 1996 09 133
1997 09 0 1997 09 6.83
1998 09 0 1998 09 3.71976e-11
1999 09 0 1999 09 52.6001
2000 09 0 2000 09 0.00500002
2001 09 0 2001 09 11.4
2002 09 0 2002 09 5.56998
2003 09 0 2003 09 33.9001
2004 09 0 2004 09 115.1
2005 09 0 2005 09 91.4003
2006 09 0 2006 09 153.999
2007 09 0 2007 09 89.9999
2008 09 0 2008 09 546.601
2009 09 0 2009 09 22.7999
2010 09 0 2010 09 160.3
1984 09 1 1984 09 155.973
1985 09 1 1985 09 10.1309
1986 09 1 1986 09 120.883
1987 09 1 1987 09 15.6567
1988 09 1 1988 09 2.43682
1989 09 1 1989 09 9.68156
1990 09 1 1990 09 93.9021
1991 09 1 1991 09 7.46154
1992 09 1 1992 09 3610.2
1993 09 1 1993 09 100.836
1994 09 1 1994 09 0.00747875
1995 09 1 1995 09 64.7271
1996 09 1 1996 09 97.1024
1997 09 1 1997 09 1.21115
1998 09 1 1998 09 0.00755396
1999 09 1 1999 09 38.469
2000 09 1 2000 09 16.7831
2001 09 1 2001 09 22.5893
2002 09 1 2002 09 24.8679
2003 09 1 2003 09 48.448
2004 09 1 2004 09 39.1629
2005 09 1 2005 09 149.121
2006 09 1 2006 09 7.11604
2007 09 1 2007 09 257.212
2008 09 1 2008 09 31.1338
2009 09 1 2009 09 97.6732
2010 09 1 2010 09 3.55507
1984 09 2 1984 10 30.7757
1985 09 2 1985 10 27.5142
1986 09 2 1986 10 33.5534
1987 09 2 1987 10 18.7452
1988 09 2 1988 10 89.5823
1989 09 2 1989 10 125.629
1990 09 2 1990 10 5.14448
1991 09 2 1991 10 10.0852
1992 09 2 1992 10 232.417
1993 09 2 1993 10 75.8373
1994 09 2 1994 10 19.9858
1995 09 2 1995 10 19.1223
1996 09 2 1996 10 53.4386
1997 09 2 1997 10 16.6597
1998 09 2 1998 10 57.3204
1999 09 2 1999 10 38.4064
2000 09 2 2000 10 17.5837
2001 09 2 2001 10 22.9075
2002 09 2 2002 10 28.002
2003 09 2 2003 10 15.3003
2004 09 2 2004 10 21.477
2005 09 2 2005 10 22.7183
2006 09 2 2006 10 76.7245
2007 09 2 2007 10 19.4995
2008 09 2 2008 10 38.0644
2009 09 2 2009 10 5.72582
2010 09 2 2010 10 39.295
1984 09 3 1984 11 117.002
1985 09 3 1985 11 418.85
1986 09 3 1986 11 295.004
1987 09 3 1987 11 1.766
1988 09 3 1988 11 7.0574
1989 09 3 1989 11 4.75825
1990 09 3 1990 11 18.5028
1991 09 3 1991 11 50.7007
1992 09 3 1992 11 0.470961
1993 09 3 1993 11 3.56684
1994 09 3 1994 11 5.85165
1995 09 3 1995 11 8.90527
1996 09 3 1996 11 7.15527
1997 09 3 1997 11 4.85875
1998 09 3 1998 11 1.65619
1999 09 3 1999 11 16.5903
2000 09 3 2000 11 51.7898
2001 09 3 2001 11 2.22224
2002 09 3 2002 11 27.206
2003 09 3 2003 11 4.06391
2004 09 3 2004 11 159.215
2005 09 3 2005 11 17.0041
2006 09 3 2006 11 310.725
2007 09 3 2007 11 9.15584
2008 09 3 2008 11 69.9547
2009 09 3 2009 11 5.40705
2010 09 3 2010 11 10.6745
1984 09 4 1984 12 86.3566
1985 09 4 1985 12 54.3421
1986 09 4 1986 12 316.693
1987 09 4 1987 12 7.6295
1988 09 4 1988 12 0.0293318
1989 09 4 1989 12 0.0105568
1990 09 4 1990 12 87.0674
1991 09 4 1991 12 330.635
1992 09 4 1992 12 22.8158
1993 09 4 1993 12 7.25193
1994 09 4 1994 12 31.9583
1995 09 4 1995 12 4.33988
1996 09 4 1996 12 10.5303
1997 09 4 1997 12 4.05463
1998 09 4 1998 12 1.52911
1999 09 4 1999 12 0.944232
2000 09 4 2000 12 51.2393
2001 09 4 2001 12 12.2819
2002 09 4 2002 12 23.7252
2003 09 4 2003 12 0.606223
2004 09 4 2004 12 2395.16
2005 09 4 2005 12 10.2154
2006 09 4 2006 12 22.6135
2007 09 4 2007 12 4.55657
2008 09 4 2008 12 22.897
2009 09 4 2009 12 1.53531
2010 09 4 2010 12 0.414288
1983 10 0 1983 10 743.597
1984 10 0 1984 10 207.9
1985 10 0 1985 10 739.8
1986 10 0 1986 10 683.502
1987 10 0 1987 10 4.77001
1988 10 0 1988 10 6.59997
1989 10 0 1989 10 5.37002
1990 10 0 1990 10 24
1991 10 0 1991 10 162.7
1992 10 0 1992 10 1.01
1993 10 0 1993 10 6.92
1994 10 0 1994 10 3.20999
1995 10 0 1995 10 25.3999
1996 10 0 1996 10 13.9999
1997 10 0 1997 10 4.41999
1998 10 0 1998 10 0.941
1999 10 0 1999 10 9.00004
2000 10 0 2000 10 102
2001 10 0 2001 10 2.79001
2002 10 0 2002 10 50.2001
2003 10 0 2003 10 5.98002
2004 10 0 2004 10 302.001
2005 10 0 2005 10 50.3001
2006 10 0 2006 10 559.599
2007 10 0 2007 10 23.4999
2008 10 0 2008 10 236.5
2009 10 0 2009 10 10
2010 10 0 2010 10 43.6
1984 10 1 1984 10 19.4253
1985 10 1 1985 10 17.4737
1986 10 1 1986 10 15.1299
1987 10 1 1987 10 21.6457
1988 10 1 1988 10 31.3003
1989 10 1 1989 10 31.5646
1990 10 1 1990 10 27.9211
1991 10 1 1991 10 32.7421
1992 10 1 1992 10 38.2512
1993 10 1 1993 10 48.77
1994 10 1 1994 10 37.2119
1995 10 1 1995 10 27.9147
1996 10 1 1996 10 28.938
1997 10 1 1997 10 46.2757
1998 10 1 1998 10 34.48
1999 10 1 1999 10 38.716
2000 10 1 2000 10 30.7641
2001 10 1 2001 10 27.68
2002 10 1 2002 10 31.0403
2003 10 1 2003 10 28.2163
2004 10 1 2004 10 24.8108
2005 10 1 2005 10 21.8028
2006 10 1 2006 10 23.7356
2007 10 1 2007 10 19.3854
2008 10 1 2008 10 23.8443
2009 10 1 2009 10 25.4499
2010 10 1 2010 10 20.5543
1984 10 2 1984 11 87.2602
1985 10 2 1985 11 238.711
1986 10 2 1986 11 241.003
1987 10 2 1987 11 3.10913
1988 10 2 1988 11 6.47368
1989 10 2 1989 11 5.28948
1990 10 2 1990 11 17.6965
1991 10 2 1991 11 34.4289
1992 10 2 1992 11 0.850427
1993 10 2 1993 11 8.30037
1994 10 2 1994 11 3.61551
1995 10 2 1995 11 11.5758
1996 10 2 1996 11 10.6454
1997 10 2 1997 11 5.74947
1998 10 2 1998 11 1.18479
1999 10 2 1999 11 6.08857
2000 10 2 2000 11 27.5005
2001 10 2 2001 11 0.834673
2002 10 2 2002 11 18.397
2003 10 2 2003 11 3.75295
2004 10 2 2004 11 56.3311
2005 10 2 2005 11 26.9215
2006 10 2 2006 11 242.658
2007 10 2 2007 11 18.5746
2008 10 2 2008 11 71.8345
2009 10 2 2009 11 4.7335
2010 10 2 2010 11 10.8775
1984 10 3 1984 12 104.825
1985 10 3 1985 12 106.26
1986 10 3 1986 12 90.8155
1987 10 3 1987 12 5.522
1988 10 3 1988 12 0.00676056
1989 10 3 1989 12 0.00249202
1990 10 3 1990 12 119.212
1991 10 3 1991 12 36.5521
1992 10 3 1992 12 149.15
1993 10 3 1993 12 1.87758
1994 10 3 1994 12 1.94583
1995 10 3 1995 12 6.5637
1996 10 3 1996 12 14.2397
1997 10 3 1997 12 4.02238
1998 10 3 1998 12 1.04657
1999 10 3 1999 12 1.32091
2000 10 3 2000 12 38.9606
2001 10 3 2001 12 5.79736
2002 10 3 2002 12 49.5901
2003 10 3 2003 12 3.41485
2004 10 3 2004 12 1600.09
2005 10 3 2005 12 20.1903
2006 10 3 2006 12 34.6768
2007 10 3 2007 12 3.76187
2008 10 3 2008 12 28.922
2009 10 3 2009 12 1.06678
2010 10 3 2010 12 1.44467
1984 10 4 1985 01 35.9216
1985 10 4 1986 01 21.2997
1986 10 4 1987 01 29.3807
1987 10 4 1988 01 5.02135
1988 10 4 1989 01 20.0672
1989 10 4 1990 01 3.78957
1990 10 4 1991 01 12.3306
1991 10 4 1992 01 35.4947
1992 10 4 1993 01 16.301
1993 10 4 1994 01 12.8067
1994 10 4 1995 01 9.32536
1995 10 4 1996 01 9.63946
1996 10 4 1997 01 19.4441
1997 10 4 1998 01 48.8337
1998 10 4 1999 01 0.0222019
1999 10 4 2000 01 0.0379818
2000 10 4 2001 01 27.9831
2001 10 4 2002 01 15.6702
2002 10 4 2003 01 27.665
2003 10 4 2004 01 5.94352
2004 10 4 2005 01 33.1098
2005 10 4 2006 01 20.2577
2006 10 4 2007 01 28.1706
2007 10 4 2008 01 17.3527
2008 10 4 2009 01 26.5603
2009 10 4 2010 01 26.4376
2010 10 4 2011 01 28.3735
1983 11 0 1983 11 141.301
1984 11 0 1984 11 261.399
1985 11 0 1985 11 48.7999
1986 11 0 1986 11 158.999
1987 11 0 1987 11 1.65
1988 11 0 1988 11 0.732
1989 11 0 1989 11 0.231999
1990 11 0 1990 11 35.9
1991 11 0 1991 11 92.9999
1992 11 0 1992 11 15
1993 11 0 1993 11 0.248001
1994 11 0 1994 11 1.4
1995 11 0 1995 11 9.04
1996 11 0 1996 11 35.3998
1997 11 0 1997 11 1.05
1998 11 0 1998 11 0.692
1999 11 0 1999 11 1.05
2000 11 0 2000 11 134.2
2001 11 0 2001 11 41.1
2002 11 0 2002 11 50.7001
2003 11 0 2003 11 7.89001
2004 11 0 2004 11 889.5
2005 11 0 2005 11 15.9001
2006 11 0 2006 11 114.9
2007 11 0 2007 11 13.6
2008 11 0 2008 11 88.3997
2009 11 0 2009 11 3.66
2010 11 0 2010 11 37.6999
1984 11 1 1984 11 56.8285
1985 11 1 1985 11 377.768
1986 11 1 1986 11 1629.92
1987 11 1 1987 11 3.85779
1988 11 1 1988 11 2.33973
1989 11 1 1989 11 5.16333
1990 11 1 1990 11 10.132
1991 11 1 1991 11 61.7844
1992 11 1 1992 11 0.968308
1993 11 1 1993 11 2.6525
1994 11 1 1994 11 3.05622
1995 11 1 1995 11 15.0765
1996 11 1 1996 11 63.7693
1997 11 1 1997 11 2.88724
1998 11 1 1998 11 0.844519
1999 11 1 1999 11 5.50522
2000 11 1 2000 11 51.8326
2001 11 1 2001 11 2.15066
2002 11 1 2002 11 40.2191
2003 11 1 2003 11 11.0762
2004 11 1 2004 11 78.6426
2005 11 1 2005 11 16.9507
2006 11 1 2006 11 129.256
2007 11 1 2007 11 7.74325
2008 11 1 2008 11 31.5134
2009 11 1 2009 11 5.74639
2010 11 1 2010 11 13.5849
1984 11 2 1984 12 111.569
1985 11 2 1985 12 34.2566
1986 11 2 1986 12 311.141
1987 11 2 1987 12 1.40363
1988 11 2 1988 12 0.00186336
1989 11 2 1989 12 0.0851549
1990 11 2 1990 12 28.1415
1991 11 2 1991 12 429.057
1992 11 2 1992 12 7.55024
1993 11 2 1993 12 0.169713
1994 11 2 1994 12 0.758472
1995 11 2 1995 12 4.31558
1996 11 2 1996 12 3.49756
1997 11 2 1997 12 2.88496
1998 11 2 1998 12 0.649642
1999 11 2 1999 12 1.03266
2000 11 2 2000 12 19.7087
2001 11 2 2001 12 1.28711
2002 11 2 2002 12 39.752
2003 11 2 2003 12 3.41252
2004 11 2 2004 12 1496.41
2005 11 2 2005 12 3.00968
2006 11 2 2006 12 264.5
2007 11 2 2007 12 5.58875
2008 11 2 2008 12 23.3921
2009 11 2 2009 12 13.3235
2010 11 2 2010 12 1.94657
1984 11 3 1985 01 25.1311
1985 11 3 1986 01 16.3902
1986 11 3 1987 01 54.9557
1987 11 3 1988 01 9.29327
1988 11 3 1989 01 10.2102
1989 11 3 1990 01 3.35605
1990 11 3 1991 01 13.7573
1991 11 3 1992 01 44.7553
1992 11 3 1993 01 16.4942
1993 11 3 1994 01 6.65735
1994 11 3 1995 01 8.67542
1995 11 3 1996 01 12.0078
1996 11 3 1997 01 36.9603
1997 11 3 1998 01 8.57446
1998 11 3 1999 01 0.0177438
1999 11 3 2000 01 0.0197926
2000 11 3 2001 01 38.2051
2001 11 3 2002 01 21.9926
2002 11 3 2003 01 18.6456
2003 11 3 2004 01 7.1156
2004 11 3 2005 01 57.1085
2005 11 3 2006 01 17.9145
2006 11 3 2007 01 22.043
2007 11 3 2008 01 10.4711
2008 11 3 2009 01 16.6446
2009 11 3 2010 01 12.0179
2010 11 3 2011 01 20.3595
1984 11 4 1985 02 52.8981
1985 11 4 1986 02 23.9314
1986 11 4 1987 02 63.1621
1987 11 4 1988 02 5.44726
1988 11 4 1989 02 1.60959
1989 11 4 1990 02 23.5322
1990 11 4 1991 02 51.653
1991 11 4 1992 02 154.82
1992 11 4 1993 02 23.6642
1993 11 4 1994 02 1.6486
1994 11 4 1995 02 1.32015
1995 11 4 1996 02 2.53452
1996 11 4 1997 02 4.69997
1997 11 4 1998 02 8.05433
1998 11 4 1999 02 1.10519
1999 11 4 2000 02 0.127417
2000 11 4 2001 02 96.692
2001 11 4 2002 02 5.81466
2002 11 4 2003 02 48.7902
2003 11 4 2004 02 2.30741
2004 11 4 2005 02 263.04
2005 11 4 2006 02 16.3373
2006 11 4 2007 02 53.0305
2007 11 4 2008 02 19.8345
2008 11 4 2009 02 39.6161
2009 11 4 2010 02 12.9373
2010 11 4 2011 02 19.3662
1983 12 0 1983 12 25.9001
1984 12 0 1984 12 164.701
1985 12 0 1985 12 28.8
1986 12 0 1986 12 98.3005
1987 12 0 1987 12 8.40997
1988 12 0 1988 12 2.38
1989 12 0 1989 12 0.209001
1990 12 0 1990 12 17.4001
1991 12 0 1991 12 354.199
1992 12 0 1992 12 28.2001
1993 12 0 1993 12 0.454
1994 12 0 1994 12 0.913
1995 12 0 1995 12 1.92
1996 12 0 1996 12 20.8999
1997 12 0 1997 12 9.43003
1998 12 0 1998 12 3.71976e-11
1999 12 0 1999 12 3.71976e-11
2000 12 0 2000 12 70.2998
2001 12 0 2001 12 23.7
2002 12 0 2002 12 35.6999
2003 12 0 2003 12 1.21
2004 12 0 2004 12 207.4
2005 12 0 2005 12 16.4
2006 12 0 2006 12 47.1002
2007 12 0 2007 12 26.5
2008 12 0 2008 12 40.9998
2009 12 0 2009 12 6.64999
2010 12 0 2010 12 26.4001
1984 12 1 1984 12 194.29
1985 12 1 1985 12 37.4657
1986 12 1 1986 12 1464.92
1987 12 1 1987 12 0.667263
1988 12 1 1988 12 0.00669072
1989 12 1 1989 12 0.0320215
1990 12 1 1990 12 78.0975
1991 12 1 1991 12 122.18
1992 12 1 1992 12 17.8722
1993 12 1 1993 12 7.8492
1994 12 1 1994 12 1.4546
1995 12 1 1995 12 6.82942
1996 12 1 1996 12 31.0913
1997 12 1 1997 12 1.88649
1998 12 1 1998 12 0.916876
1999 12 1 1999 12 1.42984
2000 12 1 2000 12 46.724
2001 12 1 2001 12 34.3799
2002 12 1 2002 12 29.4563
2003 12 1 2003 12 1.35393
2004 12 1 2004 12 769.332
2005 12 1 2005 12 0.398559
2006 12 1 2006 12 41.1709
2007 12 1 2007 12 1.15859
2008 12 1 2008 12 57.8207
2009 12 1 2009 12 1.24842
2010 12 1 2010 12 1.6405
1984 12 2 1985 01 57.8519
1985 12 2 1986 01 24.1915
1986 12 2 1987 01 22.9041
1987 12 2 1988 01 15.0087
1988 12 2 1989 01 13.448
1989 12 2 1990 01 1.52192
1990 12 2 1991 01 13.0717
1991 12 2 1992 01 51.2233
1992 12 2 1993 01 22.9407
1993 12 2 1994 01 7.19083
1994 12 2 1995 01 9.07169
1995 12 2 1996 01 9.81818
1996 12 2 1997 01 17.885
1997 12 2 1998 01 4.97262
1998 12 2 1999 01 0.0289396
1999 12 2 2000 01 0.0360597
2000 12 2 2001 01 26.4402
2001 12 2 2002 01 11.0276
2002 12 2 2003 01 22.1143
2003 12 2 2004 01 6.71304
2004 12 2 2005 01 32.5871
2005 12 2 2006 01 15.7941
2006 12 2 2007 01 31.6121
2007 12 2 2008 01 17.3644
2008 12 2 2009 01 20.9574
2009 12 2 2010 01 8.35479
2010 12 2 2011 01 36.0211
1984 12 3 1985 02 63.2888
1985 12 3 1986 02 14.4711
1986 12 3 1987 02 65.1894
1987 12 3 1988 02 11.5865
1988 12 3 1989 02 2.23453
1989 12 3 1990 02 39.5952
1990 12 3 1991 02 36.6792
1991 12 3 1992 02 92.6912
1992 12 3 1993 02 52.6826
1993 12 3 1994 02 1.66891
1994 12 3 1995 02 1.0223
1995 12 3 1996 02 2.60299
1996 12 3 1997 02 9.49569
1997 12 3 1998 02 8.40468
1998 12 3 1999 02 0.610692
1999 12 3 2000 02 0.201163
2000 12 3 2001 02 87.1317
2001 12 3 2002 02 6.90775
2002 12 3 2003 02 21.0434
2003 12 3 2004 02 1.49251
2004 12 3 2005 02 122.909
2005 12 3 2006 02 14.6782
2006 12 3 2007 02 48.4866
2007 12 3 2008 02 27.8825
2008 12 3 2009 02 18.5377
2009 12 3 2010 02 8.80899
2010 12 3 2011 02 26.3888
1984 12 4 1985 03 94.6017
1985 12 4 1986 03 20.7023
1986 12 4 1987 03 31.264
1987 12 4 1988 03 11.038
1988 12 4 1989 03 42.2949
1989 12 4 1990 03 16.2658
1990 12 4 1991 03 16.8708
1991 12 4 1992 03 80.8938
1992 12 4 1993 03 6.7178
1993 12 4 1994 03 17.9376
1994 12 4 1995 03 6.14717
1995 12 4 1996 03 9.01049
1996 12 4 1997 03 51.2196
1997 12 4 1998 03 2.23249
1998 12 4 1999 03 0.0308281
1999 12 4 2000 03 2.38357
2000 12 4 2001 03 45.5389
2001 12 4 2002 03 9.04727
2002 12 4 2003 03 11.6719
2003 12 4 2004 03 11.2578
2004 12 4 2005 03 80.0579
2005 12 4 2006 03 23.4815
2006 12 4 2007 03 31.7238
2007 12 4 2008 03 27.7682
2008 12 4 2009 03 36.9683
2009 12 4 2010 03 54.6754
2010 12 4 2011 03 110.582
