xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	5.6871014965020095
1984	5.0158537296973256
1985	5.1232616298583364
1986	3.8096254887136172
1987	4.7817345644832452
1988	4.0572702394979130
1989	4.5960478390483690
1990	4.2828012095405912
1991	3.8636625841378218
1992	4.7267684640622596
1993	4.7314869912878539
1994	4.5882775152879329
1995	5.2661556223997739
1996	5.0388324547136145
1997	5.2963506569921810
1998	5.2113253225385563
1999	4.3995804322590963
2000	4.1349751385883504
2001	4.0160011031915284
2002	4.5603271484952961
2003	5.0493455239169007
2004	4.8522291062749430
2005	5.1578517444355807
2006	5.0407892475567149
2007	5.1846820223627095
2008	5.0815429963257728
2009	5.1365666881552574
2010	4.1438090289731786
