xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	07.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	3.1385040712679904
1984	3.2619766774004679
1985	3.9479113078630230
1986	3.6634683282706000
1987	3.7751224424872358
1988	4.2787075217945123
1989	6.7231019780594705
1990	7.1980808126619031
1991	3.7205741347814802
1992	5.1131776474591888
1993	3.2823764719097643
1994	1.7526552598931797
1995	3.1476715664941111
1996	2.0052550627350225
1997	3.5977539938566792
1998	0.46026758802285261
1999	5.3661635256654723
2000	1.3692079937198092
2001	0.92923237649303747
2002	3.2973312904978789
2003	2.5006747475495321
2004	3.7991895254008723
2005	2.6791159664985185
2006	2.5265891758559400
2007	5.6576356995262760
2008	3.0677924748145635
2009	1.2293230468054532
2010	3.7913110422467282
