xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	13.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	2.5599257343196387
1984	3.7767898326050409
1985	3.0744327115723760
1986	4.0358046173345770
1987	3.1616874548209415
1988	2.7175164791401358
1989	0.59541124078344865
1990	2.1891069317663598
1991	3.9779381441878612
1992	3.0514806504170817
1993	1.8086387427183359
1994	2.4563373419464685
1995	1.7437173766307403
1996	2.9663961078474439
1997	3.5841721584801274
1998	-2.9007231972366943
1999	-2.4507739384695579
2000	2.8587658875656059
2001	2.7416946277836876
2002	3.6342140550779205
2003	1.6684536297806896
2004	3.7353206101535195
2005	2.6762939119069991
2006	3.3156543326726848
2007	2.7194095886440381
2008	3.1255700676536682
2009	2.2529432514550445
2010	2.2728623110752775
