xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	14.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1983	2.0096830495628386
1984	4.2374808224981138
1985	3.6221159621287016
1986	3.7715544489811172
1987	4.3462138450660373
1988	1.6405540899931981
1989	2.4658163336785091
1990	3.3706292023815632
1991	5.3755609112648060
1992	2.7359578749254085
1993	1.9065243079174272
1994	1.3195152397655285
1995	0.19594269209665383
1996	2.2261670905788646
1997	1.6570381801997724
1998	0.45403594490826293
1999	-0.98579008393177947
2000	4.2194856424805209
2001	1.6411304815746484
2002	3.0796618226250221
2003	1.0989785520275226
2004	5.7220966565349585
2005	3.1740315421713756
2006	4.2467578734196678
2007	3.2704168101185926
2008	4.5743891225714250
2009	2.6812925506854479
2010	2.7134166621281222
