xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	-0.85810601452542734
1983	5.7027793105752949
1984	4.0094011516810735
1985	2.9297659135883167
1986	5.5680380257113438
1987	-0.66587345286576305
1988	-0.43539865439804926
1989	-2.4755691640909578
1990	2.7967676786917979
1991	6.2417607714732366
1992	4.1779899724641467
1993	-2.2716191290337986
1994	-0.18193756573203856
1995	8.9564373702398781E-002
1996	4.2373069968861179
1997	4.5987629427121535E-002
1998	-1.8396586824393690
1999	-3.8531986761273735
2000	3.8485223426480859
2001	3.2001001600257863
2002	4.2208010542304155
2003	0.49862114595958573
2004	4.5024008474406445
2005	2.4311508810530071
2006	4.0581066406652004
2007	3.5008883216751299
2008	2.5790374316357401
2009	2.3347780939951384
2010	0.41758412496841935
2011	-0.25070990453026409
2012	-8.6826394766000288
2013	-0.34055200032702770
2014	4.5842154651670981
2015	3.9746518874378625
2016	3.7714075995670329
