xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=17, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	11.032686225494739	64.898154267616206	64.898154267616206
2	4.5658743738081009	26.858084551812400	91.756238819428603
3	0.95907727239250307	5.6416310140735559	97.397869833502156
4	0.24534530564762877	1.4432076802801714	98.841077513782309
5	0.13781471127649184	0.81067477221465900	99.651752285996977
6	2.6336778079608252E-002	0.15492222399769584	99.806674509994650
7	9.0814169981300302E-003	5.3420099989000255E-002	99.860094609983648
8	6.9512870354207024E-003	4.0889923737768896E-002	99.900984533721427
9	5.5310541489615415E-003	3.2535612640950291E-002	99.933520146362369
10	5.1202275841269879E-003	3.0118985788982328E-002	99.963639132151329
11	2.4834668403374369E-003	1.4608628472573179E-002	99.978247760623915
12	2.1152426902779162E-003	1.2442604060458348E-002	99.990690364684369
13	9.1379983786897491E-004	5.3752931639351543E-003	99.996065657848291
14	4.3640208012956207E-004	2.5670710595856630E-003	99.998632728907879
15	1.5426958654037024E-004	9.0746815611982619E-004	99.999540197064007
16	4.7625591862739861E-005	2.8015054036905842E-004	99.999820347604370
17	3.0540907255949298E-005	1.7965239562323142E-004	100.00000000000000
