xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=X_loadings, cpt:nrow=17, cpt:ncol=4, cpt:row=station, cpt:col=mode 
Station	Latitude	Longitude	1	2	3	4
PRATE_1	33.543170000000003	-102.18783999999999	-0.17381137305202132	0.33300112304234974	-4.5881650756323861E-002	-0.47571554038065611
PRATE_2	32.598300000000002	-102.18783999999999	-0.27350019507730616	0.19317446155958473	-1.0537308933218038E-002	-0.29474926982706329
PRATE_3	33.543170000000003	-101.25033999999999	-0.19625725968712615	0.31872919610365585	-4.6410491243102585E-002	2.3379428884562209E-002
PRATE_4	32.598300000000002	-101.25033999999999	-0.24902532735549468	0.23515542790805269	-6.4601467134101045E-002	0.43977875662852234
PRATE_5	33.543170000000003	-100.31283999999999	-8.5338722990625809E-002	0.38438892960883542	-8.5461912565517301E-002	-0.32926805032208073
PRATE_6	32.598300000000002	-100.31283999999999	-0.19266351470239101	0.32259895828360036	-5.9934329662371215E-002	-7.5667263219474229E-002
PRATE_7	33.543170000000003	-99.375339999999994	-0.25630869486033048	0.23141981215675114	-4.6642478703319494E-002	0.25096232392969758
PRATE_8	32.598300000000002	-99.375339999999994	-0.26497019138401018	0.20307360890650353	-5.2524989316710152E-002	0.54046302601178930
TMP_1	33.543170000000003	-102.18783999999999	0.27614427318738016	0.20278686640279622	6.3986300754618301E-003	6.4818429300795927E-002
TMP_2	32.598300000000002	-102.18783999999999	0.27555431060164481	0.20442234214960664	-4.2289630152591694E-003	4.8518751411416358E-002
TMP_3	33.543170000000003	-101.25033999999999	0.27514405029119693	0.20523232691647447	2.8874332676292322E-003	4.3816284234166662E-002
TMP_4	32.598300000000002	-101.25033999999999	0.27396307609600701	0.20787408773583443	-5.3020280686711333E-003	3.4471657549377914E-002
TMP_5	33.543170000000003	-100.31283999999999	0.27654572664811189	0.20167108506945028	1.8969274509684569E-003	7.2776086316649960E-002
TMP_6	32.598300000000002	-100.31283999999999	0.27653478744547905	0.20200018564959957	-6.6943424122084304E-003	6.1098088917775475E-002
TMP_7	33.543170000000003	-99.375339999999994	0.27630903406337270	0.20256038499997331	-2.4498225298921045E-003	5.3648142688148111E-002
TMP_8	32.598300000000002	-99.375339999999994	0.27559778263343737	0.20418616072054127	-9.0245713522869361E-003	4.3655161132736070E-002
12.0	33.008157699999998	-100.18065890000000	-7.7173482825939332E-002	0.12588723394404247	0.98762096264565102	1.2782582907659358E-002
