xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	5.7070208226171486
1983	5.8299557177385459
1984	3.7681236588193352
1985	5.1725935996547285
1986	4.7327779003240273
1987	6.5099011996288514
1988	4.4415288501049623
1989	3.7940407115288481
1990	4.6409254722839917
1991	4.4459987109255623
1992	6.5212284632860786
1993	4.8797436607008740
1994	4.8932056511805557
1995	5.3142780312974773
1996	3.1722263202892242
1997	5.3935577174457663
1998	3.0867548441451826
1999	4.7902408115941615
2000	4.8431444094715301
2001	4.5168648842370178
2002	4.5841465315380239
2003	3.2943724844428832
2004	3.6202948892365621
2005	4.7552053662828788
2006	4.4548322750923610
2007	6.2989816722267804
2008	4.0496234424363093
2009	4.0347629233790538
2010	4.6364348717118329
2011	1.2726662554139487
2012	3.2410536805910048
2013	3.4451468285527089
2014	3.8208475379068192
2015	5.7482401509413856
2016	4.4646336529734079
