xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	05.0
cpt:Y	33.008157699999998
cpt:X	-100.18065890000000
1982	4.8276688224934059
1983	4.9197156014218679
1984	3.2480417593151572
1985	4.9890816313816853
1986	4.7754967736039635
1987	6.4874754445654741
1988	3.3994686200141522
1989	3.1341501465756547
1990	4.7666841956933350
1991	2.3410997256137867
1992	6.8850190472478277
1993	3.8162096686045204
1994	2.7646982374456055
1995	3.8595169908238649
1996	2.1130890429211986
1997	4.9367798352362771
1998	4.2058284671137987
1999	2.0630894677421501
2000	2.3738404890016547
2001	4.3667869106661028
2002	3.1931878730243475
2003	3.0131576798745390
2004	3.6002504861787172
2005	4.3227559936525637
2006	3.0368035228066277
2007	4.3538423400892601
2008	3.7121482573322857
2009	2.9660809878587644
2010	3.9832329386464718
2011	1.9353680903465258
2012	3.1390078031537501
2013	3.8745756029279517
2014	4.1142043994243043
2015	5.8028938246232737
2016	5.1299083225796789
