xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1983	4.2137459320867539
1984	4.8749493080742390
1985	2.8855917257700616
1986	5.0671403304402372
1987	3.6854172582804452
1988	3.3917854564615078
1989	2.9154752591370547
1990	3.6238841930511323
1991	4.3226510167088552
1992	3.8407453063162347
1993	4.1309687495925047
1994	3.6887965040530424
1995	4.2999648175848435
1996	4.4017743030382244
1997	3.5403604921944014
1998	2.2194088955330771
1999	0.69615718308901142
2000	4.2350719517499353
2001	3.9308302049722390
2002	3.3760805015728197
2003	2.5703118271698484
2004	5.6735643977724592
2005	2.7488885617237386
2006	0.96493142042406799
2007	4.1388657142810530
2008	3.1527644340911851
2009	3.1671512173366931
2010	3.4344597884551540
