xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	12.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1983	3.9946228170524107
1984	4.3798553264849671
1985	3.1773375940363717
1986	4.2572283457649203
1987	3.2212632197637041
1988	3.4950266357217998
1989	2.7731602695918376
1990	3.7097055605174285
1991	4.2890312853700712
1992	4.0096968785712450
1993	3.6223390372236737
1994	4.2176467215760107
1995	4.2703368701219198
1996	4.8154790680692958
1997	3.2988828770473071
1998	2.7060750980013379
1999	1.1661743037997332
2000	5.2004229142211482
2001	3.7567261732308359
2002	4.3794826132250098
2003	1.9508157984106314
2004	5.5440660033274689
2005	3.0596597852325393
2006	1.0264504855351797
2007	3.6435442635387063
2008	3.0125310591863177
2009	2.9665280614650076
2010	3.4555079504739132
