xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	14.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1983	4.0021706592321742
1984	5.6217345861839094
1985	3.4027794050741678
1986	6.4702713536059022
1987	4.6991700248339683
1988	3.5201556287806586
1989	3.6498569453244589
1990	5.2919405247095694
1991	7.3432102985542453
1992	4.6051410567923199
1993	4.5249428411130959
1994	4.3364173805709445
1995	3.7541390102868428
1996	4.2775765362272358
1997	4.2654681203744342
1998	3.1695543471000023
1999	2.5641632900198150
2000	3.2348493536086131
2001	2.9969378105498445
2002	2.6088266616084597
2003	2.0685199438355424
2004	4.8945703935987401
2005	2.8662162810108627
2006	2.8906502375583685
2007	4.7584956399400014
2008	2.9688230548885612
2009	5.6648560730920670
2010	3.5924385534718981
