xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	04.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1983	5.0783491004934032
1984	3.5188596470216327
1985	4.5474077335391394
1986	3.5713912579123805
1987	5.6679299335520348
1988	3.7061996883872275
1989	3.8699906241479889
1990	5.0528729837846962
1991	4.0121080587315312
1992	6.8218411105807029
1993	4.7604252743155886
1994	3.7934663859108340
1995	4.0477540684628215
1996	3.2327947950797489
1997	4.8264617878772125
1998	5.1287034618547809
1999	3.7313489359017575
2000	4.5740600304923689
2001	4.9942116983364286
2002	4.8551273835343487
2003	3.3353466694910345
2004	3.7557019261794431
2005	4.1690738802209051
2006	3.4826024250831509
2007	3.4432445691613336
2008	4.3588884855691719
2009	3.3699966273156203
2010	4.5729909548212362
