xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=28, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	13.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1983	3.4688221770745882
1984	4.0247815020095983
1985	3.4526610098155301
1986	5.4474423714018867
1987	5.1653069801528515
1988	3.7364750109241860
1989	2.9829224932409169
1990	3.8559993452392676
1991	6.0479377739714426
1992	4.2343470890014343
1993	3.6736221990940185
1994	3.7274260366398746
1995	3.6896229981789825
1996	4.1608126472295694
1997	3.9162889912160419
1998	3.1192938659435923
1999	2.6365963016343836
2000	3.4331380196475858
2001	3.6314832552189791
2002	3.7450939534405543
2003	2.1455186841223730
2004	4.5225034377203341
2005	3.2200676702269746
2006	2.4223925888784135
2007	4.1016422305256501
2008	2.9185194596203319
2009	2.9169867131129124
2010	3.6572937696340126
