xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=eigenvalues, cpt:nrow=13, cpt:ncol=3, cpt:row=mode, cpt:col=index 
Mode	Eigenvalue	% variance	Cum. % variance
1	8.5229483426757060	65.561141097505399	65.561141097505399
2	2.4514574702845588	18.857365156035058	84.418506253540457
3	0.99825845224994847	7.6789111711534455	92.097417424693887
4	0.44100871551261750	3.3923747347124404	95.489792159406335
5	0.29963453052349082	2.3048810040268513	97.794673163433188
6	0.14341227640364665	1.1031713569511274	98.897844520384311
7	7.4714561404489524E-002	0.57472739541914986	99.472571915803456
8	3.9344053420611806E-002	0.30264656477393681	99.775218480577394
9	1.6733799995903412E-002	0.12872153843002618	99.903940019007436
10	6.3842330716135202E-003	4.9109485166257821E-002	99.953049504173677
11	4.9568707589752754E-003	3.8129775069040556E-002	99.991179279242729
12	9.4514807473074875E-004	7.2703698056211406E-003	99.998449649048354
13	2.0154562371397686E-004	1.5503509516459752E-003	100.00000000000000
