xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	03.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	3.9569829555791558
1983	4.9955091624735850
1984	3.5489810204376639
1985	5.4865316531486874
1986	3.6753943767493169
1987	5.7590357824017975
1988	4.1296547236637915
1989	4.2388801990043259
1990	4.0891961847999738
1991	4.2081029482988148
1992	6.8296682643351510
1993	4.6283038879120477
1994	4.6564154552041748
1995	3.8846421861671674
1996	3.3876460387785947
1997	5.2283041629631724
1998	4.3853965460050439
1999	3.8831381484388459
2000	2.5869537337718613
2001	4.9569191318738968
2002	3.6510721681857032
2003	3.5215605630550559
2004	3.6633582778900049
2005	4.3304574211431976
2006	3.4367928890707584
2007	3.2413900061945382
2008	4.1081330250540011
2009	3.2188922212022129
2010	4.8424538718777681
2011	3.6977975148178635
2012	2.9454213545315140
2013	1.8424424407959825
2014	2.0926711791961976
2015	2.3476124104144507
2016	3.1529680945633114
