xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	07.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	6.0233227802539684
1983	2.4311113742020760
1984	-3.1935637990669448
1985	4.3262464112257586
1986	4.7624121044203029
1987	5.6440234666193625
1988	3.5681567091081625
1989	4.3127073964879497
1990	4.1094893625734592
1991	6.4251915331675118
1992	5.7952076793877936
1993	3.8275330841412041
1994	1.9260560087699341
1995	4.1372823319643777
1996	3.1979781150260917
1997	4.7649973732307132
1998	0.18979705252201828
1999	4.7052832826647482
2000	3.2206414700780481
2001	-6.8852249121232223E-002
2002	3.1409207584820371
2003	5.3892355171658339
2004	2.7506092873676549
2005	2.7995343974187508
2006	4.3178172258771408E-002
2007	5.0060079364989107
2008	4.3093362023372324
2009	3.2914628938417527
2010	3.8400699055686278
2011	-6.7631058249613485
2012	-11.835372736458632
2013	1.6824527096219508
2014	1.7114215278132607
2015	4.3429467155996164
2016	5.6210030497902910
