xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	13.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	3.9843898010771990
1983	3.4776323584496973
1984	4.0838908935803833
1985	3.5392992755484967
1986	5.4192846121323646
1987	4.9281565904438080
1988	3.6697560351015390
1989	2.9798313965562508
1990	3.9105080093661662
1991	6.3927283623444762
1992	4.3224281133509646
1993	3.6834103583630613
1994	3.7112187409021837
1995	3.5854602627782457
1996	4.1475387452659804
1997	3.8626568593129114
1998	3.0136732820722729
1999	2.4967330811836641
2000	3.3250086264282541
2001	3.5487757373765811
2002	3.5493469702094118
2003	1.6692848215155283
2004	4.4180690695629821
2005	3.1057232553744241
2006	2.3556853717959449
2007	3.9390182190185983
2008	2.8529650056218885
2009	2.9630551944139984
2010	3.6240298938676641
2011	2.5826733277087990
2012	2.0764559033962646
2013	2.9615300017769051
2014	2.8925939107458460
2015	5.4440602770680702
2016	4.0180776362891386
