xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	06.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	7.4818484398751970
1983	5.1161655588639290
1984	2.3709741569577281
1985	6.1134325194980415
1986	3.7410962807719588
1987	6.9035064530974388
1988	4.3149321645734515
1989	4.3666236369180735
1990	7.1884412446616670
1991	6.1423397606126251
1992	5.4858009776269370
1993	5.4280505628237146
1994	6.3175784240704642
1995	4.2221898628054486
1996	3.7068801010676484
1997	5.8797975286298154
1998	2.5250556203932204
1999	4.7083970561715862
2000	2.0694000962991734
2001	4.6588514622873705
2002	5.3491419090586394
2003	2.9606306903877444
2004	4.1267381312520000
2005	4.3273910735246890
2006	5.8776088783816087
2007	6.8692087916636222
2008	5.5679638724021672
2009	4.0023729130971333
2010	4.9803811337006429
2011	2.1981319138395605
2012	1.1581558428265528
2013	0.52798965187868951
2014	2.7215732641027630
2015	7.1056731215923099
2016	6.9249080042868991
