xmlns:cpt=http://iri.columbia.edu/CPT/v10/
cpt:nfields=1
cpt:field=undefined, cpt:nrow=35, cpt:ncol=1, cpt:row=T, cpt:col=station, cpt:units=none, cpt:missing=-999.00000000000000               
	11.0
cpt:Y	32.932977780000002
cpt:X	-99.215388899999994
1982	3.9257315042880272
1983	3.8873055052483334
1984	4.3501649129604250
1985	4.3100400025742545
1986	5.6446000831042218
1987	3.4408003276814036
1988	3.2844837593937388
1989	3.1047713981347038
1990	4.1699812584290470
1991	4.5769691592025321
1992	3.9494944547180886
1993	4.7217885641274160
1994	4.6220481006634158
1995	3.7080704462600353
1996	3.5957126485237931
1997	3.4514212270294506
1998	1.5705615427187452
1999	-2.4065964705335401
2000	3.6333271444456208
2001	4.1482927648913428
2002	4.1000026333928901
2003	1.8368066056942685
2004	3.7949311559662879
2005	3.1553748925783602
2006	1.7982517858017881
2007	3.7730416401480422
2008	3.2837633168657319
2009	4.1434453976567935
2010	3.5796881555798556
2011	-0.44096549693496101
2012	2.3682205874174560
2013	-1.6620060177867102
2014	1.3869754864239554
2015	3.2843852367669486
2016	2.8260278865679078
